"","yearID","teamID","lgID","Rank","G","W","L","winpercent","playoffs","payroll","dolperwin","mlbpayroll","avgpayroll","percentofmlb","mlbwin","mlbdolperwin","payrank","paydiff","percentdiff","winpercentdiff","percentofmlbdiff","payincreased","winincreased","percentofmlbincreased","payrankdiff","payrankincreased"
"906","2016","TOR","AL",2,162,89,73,0.549,"Y",138701700,1558446.06741573,3750137392,125004579.733333,0.037,2427,1545174.03873094,11,25709300,0.2275,-0.0249999999999999,0.0048,"Yes","No","Yes",-4,"No"
"907","2005","WAS","NL",5,162,81,81,0.5,"N",48581500,599771.604938272,2188713398,72957113.2666667,0.0222,2430,900705.102057613,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2006","WAS","NL",5,162,71,91,0.438,"N",63143000,889338.028169014,2321472617,77382420.5666667,0.0272,2429,955731.830794566,20,14561500,0.2997,-0.062,0.005,"Yes","No","Yes",-3,"No"
"909","2007","WAS","NL",4,162,73,89,0.451,"N",36947500,506130.136986301,2476688987,82556299.5666667,0.0149,2431,1018794.31797614,28,-26195500,-0.4149,0.013,-0.0123,"No","Yes","No",8,"Yes"
"910","2008","WAS","NL",5,161,59,102,0.366,"N",54961000,931542.372881356,2684858670,89495289,0.0205,2428,1105790.22652389,26,18013500,0.4875,-0.085,0.0056,"Yes","No","Yes",-2,"No"
"911","2009","WAS","NL",5,162,59,103,0.364,"N",59928000,1015728.81355932,2664726994,88824233.1333333,0.0225,2430,1096595.47078189,27,4967000,0.0904,-0.002,0.002,"Yes","No","Yes",1,"Yes"
"912","2010","WAS","NL",5,162,69,93,0.426,"N",61400000,889855.072463768,2721359865,90711995.5,0.0226,2430,1119901.17901235,23,1472000,0.0246,0.062,9.99999999999994e-05,"Yes","Yes","Yes",-4,"No"
"913","2011","WAS","NL",3,161,80,81,0.497,"N",63856928,798211.6,2784505291,92816843.0333333,0.0229,2429,1146358.70358172,22,2456928,0.04,0.071,0.000300000000000002,"Yes","Yes","Yes",-1,"No"
"914","2012","WAS","NL",1,162,98,64,0.605,"Y",80855143,825052.479591837,2932741192,97758039.7333333,0.0276,2430,1206889.37942387,19,16998215,0.2662,0.108,0.0047,"Yes","Yes","Yes",-3,"No"
"915","2013","WAS","NL",2,162,86,76,0.531,"N",113703270,1322131.04651163,3034525648,101150854.933333,0.0375,2431,1248262.29864253,10,32848127,0.4063,-0.074,0.0099,"Yes","No","Yes",-9,"No"
"916","2014","WAS","NL",1,162,96,66,0.593,"Y",131983680,1374830,3192317623,106410587.433333,0.0413,2430,1313710.95596708,7,18280410,0.1608,0.0619999999999999,0.0038,"Yes","Yes","Yes",-3,"No"
"917","2015","WAS","NL",2,162,83,79,0.512,"N",155587472,1874547.85542169,3514142569,117138085.633333,0.0443,2429,1446744.57348703,6,23603792,0.1788,-0.081,0.003,"Yes","No","Yes",-1,"No"
"918","2016","WAS","NL",1,162,95,67,0.586,"Y",141652646,1491080.48421053,3750137392,125004579.733333,0.0378,2427,1545174.03873094,10,-13934826,-0.0896,0.074,-0.0065,"No","Yes","No",4,"Yes"
